PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Abril 2024 - 11 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ5025 HOSPITAL DO ROCIO - CAMPO LARGO - PR,75802348000100,"R$478.806,12",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5026 TAHAN CENTRO DE INFUSAO - ITUIUTABA - MG,23202527000102,"R$381.410,13",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5029 SANTA CASA DE MISERICORDIA DE LAVRAS - MG,22073266000105,"R$2.650,60",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5031 REUMATOCENTER - JUIZ DE FORA - MG,07457902000109,"R$34.976,70",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5036 HOSPITAL UNIMED CAMPO GRANDE - MS,03315918000541,"R$9.801.895,33",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5038 SECRETARIA DE SAUDE DO ESTADO DE TOCANTINS - PALMAS - TO,25053117000164,"R$2.367.235,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,TO
CJ5040 MUNICIPIO DE TAQUARITINGA - SP,72130818000130,"R$263.617,53",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,SP
CJ5041 CENTRO MEDICO UNIMED TUBARAO - SC,85241339000809,"R$2.706.476,86",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5042 CLINICA VERA CRUZ - PATOS DE MINAS - MG,18170894000123,"R$167.032,30",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5043 MUNICIPIO DE JUIZ DE FORA - MG,18338178000102,"R$335.109,82",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5044 HNSF CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DE FATIMA - PATOS DE MINAS - MG,23338387000196,"R$434.890,33",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5045 HOSPITAL E MATERNIDADE SANTA TEREZA - CAMPINAS - SP,51879500000186,"R$992.927,09",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5054 ABC DISTRIBUIDORA DE MEDICAMENTOS - PATO BRANCO - PR,12014370000167,"R$51.939,87",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5055 UNIDADE ASSISTENCIAL UNIMED DE SAO JOAO DEL REI  - MG,25329079000200,"R$315.828,56",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5057 CLINICA DE NEOPLASIAS LITORAL - ITAJAI - SC,03661382000192,"R$80.524,84",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5059 HOSPITAL GRAACC-INSTITUTO DE ONCOLOGIA PEDIATRICA (IOP) - SÃO PAULO - SP,67185694000150,"R$7.194,73",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5061 PLANO DE SAUDE SAO CAMILO - CONCORDIA - SC,83506030003389,"R$447.074,33",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5064 UNIDADE AVANCADA LUZ BUTANTA - SAO PAULO - SP,51722957015376,"R$10.661,16",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5068 CASA DE CARIDADE DE ALFENAS N S P SOCORRO - MG,16650756000116,"R$672,50",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5077 GAMSO - BELEM - PA,06043725000143,"R$9.702.711,59",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,PA
CJ5079 UNIMED ITUIUTABA - MG,41871989000196,"R$384.505,03",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5080 PREFEITURA MUNICIPAL DE ANGRA DOS REIS - RJ,29172467000109,"R$62.313,12",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5081 UNIMED FRANCISCO BELTRAO C T MEDICO - PR,81710543000102,"R$304.656,66",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5084 IOOC - CHAPECO - SC,17649372000146,"R$1.971,80",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5087 PREFEITURA DE SERRA - ES,14814026000188,"R$63.353,66",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,ES
CJ5090 S3 MED - VILA VELHA - ES,09660958000345,"R$212.022,24",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5093 ONKOLOGICA - CRICIUMA - SC,15246302000111,"R$266.611,21",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5097 SANTA CASA DE MISERICORDIA DE MARILIA - SP,52049244000162,"R$749.062,47",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5105 PRIME MEDICAMENTOS - RECIFE - PE,50039210000161,"R$2.657,46",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PE
CJ5107 HOSPITAL UNIMED DE JATAI - GO,37652765000205,"R$5.079,01",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ5110 DISTRITO FEDERAL SECRETARIA DE SAUDE - BRASILIA - DF,00394700000108,"R$329.868,00",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ5112 FILIAL CENTRO MEDICO JARDIM - SANTO ANDRE - SP,43293604001310,"R$30.125,71",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5117 ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SAUDE - SAO LUIS - MA,02973240000106,"R$341.561,68",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MA
CJ5121 UNIVERSIDADE FEDERAL DO RIO DE JANEIRO - RJ,33663683005347,"R$2.481,60",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5126 SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA - MG,21575709000195,"R$337.724,01",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5127 COOP CENTRO DE ONCOLOGIA DO OESTE DO PARANA - CASCAVEL - PR,17864888000103,"R$548.976,51",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5128 CASA DE SAUDE SANTA LUCIA - MURIAE - MG,22790182000184,"R$64.864,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5129 UNIMED CUIABA DISTRIBUIDORA DE MEDICAMENTOS - MT,03533726000773,"R$24.875,00",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5130 INSTITUTO DE ONCOLOGIA DO ARAGUAIA - BARRA DO GARCAS - MT,37436920000590,"R$363.536,63",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5131 UNIMED VALE DO SEPOTUBA - SERVICOS PROPRIOS - TANGARA DA SERRA - MT,02597394000728,"R$982.422,58",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5132 FARMACIA UNIMED - SINOP - MT,73967085000317,"R$1.774.836,95",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5142 FARMACIA CLINICA IGAST - TOLEDO - PR,03538924000134,"R$414.025,58",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5143 BELIZE SOLUCOES EM SAUDE - PORTO ALEGRE - RS,02433706000172,"R$239.336,39",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,RS
CJ5146 HOSPITAL MINISTRO COSTA CAVALCANTI - FOZ DO IGUACU - PR,00304148000110,"R$579.468,24",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5148 HOSPITAL UNIMED RONDONOPOLIS - MT,24676884000167,"R$976.559,43",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5149 UNIMED TERESINA COOPERATIVA DE TRABALHO MEDICO - PI,07241136000566,"R$2.033.197,48",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PI
CJ5151 SANTA CASA DE MISERICORDIA E HOSPITAL SAO VICENTE DE PAULO - PORTEIRINHA - MG,22683783000198,"R$4.125,00",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5152 UNIMED DE RIBEIRAO PRETO - SP,45232246000399,"R$10.333,28",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5160 HOSPITAL ESTADUAL MARIO COVAS DE SANTO ANDRE - O.S.S. - SP,57571275000607,"R$1.821,60",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5161 CEPON - FLORIANOPOLIS - SC,86897113000408,"R$705.808,01",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5163 CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA - FOZ DO IGUAÇU - PR,09025483000153,"R$510.664,59",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5164 HOSPITAL UNIVERSITARIO CAJURU - CURITIBA - PR,76659820000232,"R$3.059,00",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5166 HOSPITAL MARCELINO CHAMPAGNAT - CURITIBA - PR,76659820002367,"R$112.983,15",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5169 HOSPITAL MILITAR DE AREA DE CAMPO GRANDE - MS,09539711000294,"R$1.156.329,50",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MS
CJ5170 CENTRO DE TERAPIA INFUSIONAL - BEBEDOURO - SP,60633369001488,"R$1.337.359,18",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5172 CECANS CENTRO DO CANCER DE SINOP - MT,05668840000221,"R$436.369,19",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5173 HOSPITAL UNIMED NORTE DO PARANA - CORNELIO PROCOPIO - PR,80297161000209,"R$191.834,03",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5174 SANTE CANCER CENTER - LAGES - SC,10601164000128,"R$89.322,96",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5175 SAUDE SANTA TEREZA - CAMPINAS - SP,05029064000139,"R$478.107,07",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5177 PREFEITURA MUNICIPAL DE CONTAGEM - MG,18715508000131,"R$117.612,53",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5178 DOM INCONFIDENTES CLINICA DE ONCOLOGIA E HOSPITAL DIA - OURO PRETO - MG,35125456000162,"R$961.238,32",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5179 CANCER CENTER ONCOCLINICAS NOVA LIMA - NOVA LIMA - MG,26645426000196,"R$38.118,19",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5180 MEDSUL SAUDE - CURITIBA - PR,02989632000155,"R$284.076,71",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5181 DOM SETE LAGOAS CLINICA DE ONCOLOGIA E HOSPITAL DIA - MG,34483928000196,"R$73.720,58",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5187 FUNDO MUNICIPAL DE SAUDE - PARATI - RJ,12640342000155,"R$294.563,28",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5190 BANESCAIXA - VITORIA - ES,28502128000172,"R$353.987,27",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ5192 PRONTO ATENDIMENTO UNIMED DRACENA - SP,68204486000466,"R$449.787,21",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5195 INSTITUTO DE CANCEROLOGIA - VOTUPORANGA - SP,25146826000194,"R$47.386,36",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5198 CENTRO DE ONCOLOGIA SAINT HILL - CAÇADOR - SC,30760662000120,"R$5.509,30",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5202 INSTITUTO VITARE - SAO PAULO - SP,00856925000139,"R$2.055.956,92",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5203 HOSPITAL NOSSA SENHORA D'ABADIA - ITUIUTABA - MG,21324116000156,"R$7.037,05",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5206 INSTITUTO DO CANCER DE TRES LAGOAS - MS,10915141000198,"R$2.243,18",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,MS
CJ5208 COP - CENTRO DE ONCOLOGIA DO PONTAL - ITUIUTABA - MG,37750603000110,"R$61.401,92",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5222 HOSPITAL IMACULADA CONCEICAO - CURVELO - MG,16881161000171,"R$17.670,91",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5224 CCC - CENTRO DE COMBATE AO CANCER - SÃO PAULO - SP,67838490000170,"R$371.952,26",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5233 COMPLEXO DE SAUDE UNIMED PELOTAS - RS,89870547001204,"R$69.191,91",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5238 HOSPITAL DR ARISTOTELES OLIVEIRA MARTINS - PRESIDENTE PRUDENTE - SP,55344337000108,"R$1.214,40",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5239 CLINICA DE ESPECIALISTAS SANTA CATARINA - CESC - PALHOÇA - SC,07864305000190,"R$34.195,24",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5240 INSTITUTO HALSTED - CURITIBA - PR,81254401000170,"R$9.998,10",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5241 DEUS MENINO - FRANCISCO BELTRAO - PR,06011405000101,"R$1.759,24",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5242 CEONC - CASCAVEL - PR,72510480000141,"R$58.317,30",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5245 HOSPITAL JAPONES SANTA CRUZ - SAO PAULO - SP,60552098000111,"R$2.702,25",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5246 HOSPITAL CENTRAL DO EXERCITO - RIO DE JANEIRO - RJ,09609235000230,"R$175.062,98",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5248 UNIMED LITORAL - BALNEARIO CAMBORIU - SC,85377174001950,"R$1.154.476,31",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5249 INSTITUTO DE PSIQUIATRIA PAULISTA - SAO PAULO - SP,09214711000133,"R$4.556,64",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5253 HOSPITAL UNIMED NORTE CAPIXABA - LINHARES - ES,35988963000200,"R$607,20",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ5254 PRO-GOODS - DELIVERY - SAO PAULO - SP,19094337000133,"R$549.208,47",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5256 PROGOODS - DISTRIBUIDORA - SÃO PAULO - SP,39494470000194,"R$306.254,61",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5260 UNIHEALTH HOSPITAL GOVERNADOR VALADARES - MG,06288135002124,"R$1.036.310,65",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5261 ONCOCENTER - SAO PAULO - SP,04036348000190,"R$1.690.320,84",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5266 SECRETARIA DE ESTADO DE SAUDE - RIO BRANCO - ACRE,04034526000143,"R$674.000,47",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AC
CJ5267 SANTA CASA - LIMEIRA - SP,51473692000126,"R$252.867,11",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5268 FEMMECENTER - UBERLANDIA - MG,20917673000118,"R$44.146,43",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5271 CITAC - CENTRO INTEGRADO DE TRATAMENTO AMBULATORIAL DO CANCER - SANTOS - SP,03117525000108,"R$898.395,22",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,60765823000130,"R$2.003.947,16",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5277 UOPECCAN - CASCAVEL - PR,81270548000153,"R$350.718,61",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5278 CAS-CENTRO DE ATENCAO A SAUDE UNIMED DR.ALVARO RABELLO - CASCAVEL - PR,81170003000256,"R$3.441.502,78",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5279 ONCOCLINICA MEDIANEIRA - PR,27455438000110,"R$42.967,32",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5282 UNIMED PINDAMONHANGABA - SP,47565155000481,"R$35.964,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5285 CENTRO DE ONCOLOGIA - PARANAVAI - PR,81076069000362,"R$188.513,50",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5286 ONCOMED - CUIABA - MT,01273058000171,"R$3.185.906,50",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5290 CERUB - CENTRO REUMATOLOGICO DE UBERLANDIA - MG,20207543000191,"R$602.011,87",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5294 HOSPITAL REGIONAL DE PRESIDENTE PRUDENTE - SP,53221255003247,"R$13.669,90",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5295 HOSPITAL DAS NAÇOES - CURITIBA - PR,77799823000153,"R$2.143,88",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5301 VIVER CLINICA - FLORIANOPOLIS - SC,04670913000176,"R$237.688,78",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5303 ANETE CLIN  - SÃO PAULO - SP,04304349000178,"R$2.241.510,37",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5305 MEDSENIOR CURITIBA - PR,31466949001268,"R$233.373,18",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,PR
CJ5307 UOPECCAN - UMUARAMA - PR,81270548000234,"R$257.619,20",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5309 HOSPITAL EVANGELICO DE LONDRINA - PR,78613841000161,"R$318.673,26",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5310 HOSPITAL UNIMED CAXIAS DO SUL - RS,87827689002405,"R$194.987,85",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5311 GABINETE DO SECRETARIO - SES - RIO DE JANEIRO - RJ,42498717000155,"R$1.232.816,67",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5317 UP FARMACEUTICA - VILA VELHA - ES,44152616000153,"R$170.919,51",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5318 HOSPITAL INFANTIL PEQUENO PRINCIPE - CURITIBA - PR,76591569000130,"R$269.507,85",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5320 HOSPITAL UNIMED TUBARAO - SC,85241339001023,"R$832,90",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5324 ONCOTERAPICA - PORTO ALEGRE - RS,01400306000106,"R$8.313,25",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5328 CIP - SAO PAULO - SP,60840055045402,"R$9.258.450,16",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5332 CENTRAL DE ABASTECIMENTO UNIMED - BELEM - PA,04201372001028,"R$6.192.348,94",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,PA
CJ5350 AESC - HOSPITAL MAE DE DEUS - UNIDADE CARLOS GOMES - PORTO ALEGRE - RS,88625686003849,"R$1.281,29",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,SC
CJ5362 GUSUKUMA OFTALMOLOGIA ESPECIALIZADA - CACOAL - RO,45818738000107,"R$49.063,05",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RO
CJ5363 CLINICA DE OLHOS BOTELHO E PAIVA - MURIAE - MG,14237276000100,"R$85.361,54",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5364 UNIMED DE MINEIROS - GO,37898335000189,"R$65.257,31",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ5365 ESTADO DE MINAS GERAIS - MG,18715615000160,"R$32.402,52",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5366 HOSPITAL DIVINA PROVIDENCIA - PORTO ALEGRE - RS,87317764001084,"R$34.197,92",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5370 ONCOVIDA - CUIABA - MT,07862532000187,"R$826.541,15",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5374 HOSPITAL ANGELINA CARON - CAMPINA GRANDE DO SUL - PR,07088017000191,"R$56.774,40",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5377 OESTE SAUDE - PRESIDENTE PRUDENTE - SP,08708980000274,"R$92.345,88",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5387 HOSPITAL ERNESTO DORNELLES - PORTO ALEGRE - RS,92741016000254,"R$176.313,83",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5391 HOSPITAL MAE DE DEUS - PORTO ALEGRE - RS,88625686002443,"R$870.059,03",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5392 DISTRITO FEDERAL - BRASILIA - DF,00394601000126,"-R$5.455,99",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ5395 SECRETARIA DE ESTADO DE SAUDE PUBLICA - SESPA - BELEM - PA,05054929000117,"R$1.571.609,69",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,PA
CJ5400 FUNDO MUNICIPAL DE SAUDE - SAO JOSE DO VALE DO RIO PRETO - RJ,12440744000106,"R$25.935,15",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5402 HOSPITAL ALBERTO CAVALCANTI - BELO HORIZONTE - MG,19843929002740,"R$125.196,87",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5406 ASSOCIACAO HOSPITALAR MOINHOS DE VENTO - PORTO ALEGRE - RS,92685833000151,"R$7.140.818,31",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,92815000000168,"R$10.251.291,62",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5422 CLINICA DE ONCOLOGIA VIVER - SANTA MARIA - RS,12508728000108,"R$6.187,50",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5431 VERA CRUZ PLANO DE SAUDE - CAMPINAS - SP,27452545000195,"R$2.643.647,61",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5438 UNIMED JOAO PESSOA COOPERATIVA DO TRABALHO MEDICO - PB,08680639000681,"R$2.817.234,71",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PB
CJ5459 PRODUFARMA CAPIXABA - CACHOEIRO DE ITAPEMIRIM - ES,06537258000108,"R$2.164,45",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5460 HOSPITAL MUNICIPAL GILSON DE CASSIA MARQUES DE CARVALHO - SÃO PAULO - SP,60765823002779,"R$900.612,36",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
